Value,Time
1494.25,6969.0
1486.5,6971.75
1494.0,6974.0
1503.75,6976.5
1507.75,6979.0
1506.25,6981.0
1510.5,6984.0
1512.75,6986.0
1507.25,6988.5
1499.75,6991.0
1490.75,6993.0
1481.25,6996.0
1473.75,6999.0
1471.5,7001.5
1471.5,7004.0
1472.0,7006.25
1472.75,7009.0
1473.75,7011.0
1473.25,7013.5
1472.0,7016.0
1472.75,7018.25
1479.0,7021.0
1487.75,7023.0
1500.75,7025.75
1508.25,7028.0
1509.25,7030.25
1506.5,7033.0
1501.25,7035.0
1498.75,7037.75
1500.5,7041.0
1502.5,7043.5
1503.0,7046.0
1501.5,7048.0
1505.5,7051.0
1512.75,7053.0
1515.5,7055.5
1514.75,7058.0
1513.0,7060.0
1510.25,7063.0
1505.0,7065.0
1499.5,7067.5
1494.5,7070.0
1493.75,7072.25
1491.25,7075.0
1487.25,7077.0
1487.0,7079.5
1489.75,7083.0
1495.75,7085.25
1498.5,7088.0
1498.75,7090.0
1497.0,7092.5
1494.75,7095.0
1493.5,7097.25
1496.0,7100.0
1496.25,7102.0
1497.0,7104.75
1498.0,7107.0
1496.75,7109.25
1493.75,7112.0
1492.0,7114.0
1489.0,7116.75
1486.25,7119.0
1484.5,7121.5
1480.5,7124.0
1478.25,7127.0
1476.5,7130.0
1477.75,7132.0
1486.0,7134.5
1492.0,7137.0
1495.25,7139.0
1493.0,7142.0
1492.25,7144.0
1492.75,7146.5
1490.25,7149.0
1486.75,7151.25
1484.5,7154.0
1483.0,7156.0
1484.75,7158.5
1491.25,7161.0
1500.75,7163.25
1507.25,7166.0
1508.25,7169.0
1504.0,7171.75
1498.25,7174.0
1492.25,7176.25
1488.25,7179.0
1488.25,7181.0
1488.5,7183.75
1489.5,7186.0
1489.75,7188.25
1491.5,7191.0
1494.25,7193.0
1498.0,7196.0
1500.0,7198.0
1503.25,7200.5
1504.5,7203.0
1502.0,7205.0
1497.5,7208.0
1491.5,7211.0
1490.0,7213.5
1491.25,7216.0
1493.0,7218.25
1493.0,7221.0
1492.25,7223.0
1492.25,7225.5
1495.5,7228.0
1501.5,7230.25
1505.75,7233.0
1502.5,7235.0
1496.75,7237.75
1492.75,7240.0
1489.25,7242.25
1485.5,7245.0
1486.25,7247.0
1490.0,7249.75
1492.0,7252.0
1494.5,7255.25
1496.0,7258.0
1493.5,7260.0
1489.25,7262.75
1486.25,7265.0
1482.5,7267.25
1481.75,7270.0
1483.25,7272.0
1484.75,7274.75
1487.5,7277.0
1495.0,7279.5
1498.75,7282.0
1498.75,7284.25
1499.75,7287.0
1498.5,7289.0
1493.75,7291.5
1487.75,7294.0
1484.5,7297.25
1481.0,7300.0
1482.25,7302.0
1485.25,7304.5
1489.25,7307.0
1491.5,7309.25
1491.25,7312.0
1494.25,7314.0
1497.25,7316.75
1495.25,7319.0
1490.0,7321.25
1485.25,7324.0
1481.25,7326.0
1479.25,7328.75
1480.75,7331.0
1485.0,7333.25
1485.75,7336.0
1483.25,7339.0
1481.5,7341.75
1482.75,7344.0
1485.0,7346.5
1487.5,7349.0
1491.5,7351.25
1490.75,7354.0
1487.5,7356.0
1483.25,7358.5
1479.75,7361.0
1477.5,7363.25
1476.75,7366.0
1477.75,7368.0
1478.75,7370.5
1481.0,7373.0
1484.75,7375.25
1491.25,7378.0
1494.25,7380.0
1494.75,7383.75
1493.5,7386.0
1494.5,7388.25
1494.75,7391.0
1498.5,7393.0
1506.0,7395.75
1509.5,7398.0
1506.5,7400.25
1503.5,7403.0
1502.25,7405.0
1501.0,7407.75
1502.5,7410.0
1504.0,7412.25
1505.0,7415.0
1506.25,7417.25
1511.25,7420.0
1522.75,7422.0
1532.25,7425.5
1532.5,7428.0
1528.5,7430.25
1524.0,7433.0
1521.0,7435.0
1521.0,7437.5
1523.25,7440.0
1523.25,7442.25
1521.25,7445.0
1520.0,7447.0
1519.75,7449.75
1520.0,7452.0
1521.5,7454.25
1522.5,7457.0
1521.25,7459.0
1520.0,7461.75
1523.75,7464.0
1526.5,7467.25
1525.75,7470.0
1521.25,7472.0
1516.25,7474.75
1511.75,7477.0
1510.0,7479.25
1508.5,7482.0
1507.75,7484.25
1507.75,7487.0
1509.5,7489.0
1507.0,7491.5
1501.25,7494.0
1495.5,7496.25
1490.25,7499.0
1486.25,7501.0
1486.75,7503.5
1490.0,7506.0
1488.5,7508.5
1482.75,7512.0
1478.25,7514.0
1473.75,7516.75
1471.5,7519.0
1470.5,7521.25
1469.25,7524.0
1469.0,7526.0
1469.0,7528.75
1473.25,7531.0
1480.0,7533.25
1482.0,7536.0
1478.25,7538.0
1475.25,7540.75
1477.0,7543.0
1477.25,7545.25
1479.25,7548.0
1481.5,7550.5
1482.5,7554.0
1481.0,7556.0
1480.0,7558.25
1480.0,7561.0
1484.75,7563.25
1489.0,7566.0
1486.0,7568.0
1481.25,7570.5
1475.5,7573.0
1472.75,7575.25
1471.75,7578.0
1475.5,7580.0
1478.25,7582.5
1477.75,7585.0
1475.75,7587.25
1476.25,7590.0
1482.0,7592.0
1489.0,7595.75
1491.0,7598.0
1488.5,7600.25
1486.0,7603.0
1485.75,7605.0
1483.25,7607.75
1481.75,7610.0
1481.75,7612.25
1479.75,7615.0
1476.75,7617.25
1476.25,7620.0
1478.75,7622.0
1481.25,7624.25
1480.75,7627.0
1483.25,7629.25
1488.25,7632.0
1490.25,7634.0
1490.0,7637.0
1487.25,7640.0
1483.25,7642.25
1483.0,7645.0
1485.0,7647.0
1487.25,7649.75
1490.25,7652.0
1491.75,7654.25
1492.5,7657.0
1497.0,7659.0
1508.5,7661.75
1515.5,7664.0
1515.75,7666.25
1510.75,7669.0
1505.5,7671.0
1504.75,7673.75
1505.5,7676.0
1503.75,7678.5
1498.75,7682.0
1500.25,7684.25
1505.0,7687.0
1505.5,7689.0
1501.5,7691.5
1495.25,7694.0
1488.0,7696.25
1487.25,7699.0
1490.25,7701.0
1489.25,7703.5
1483.75,7706.0
1478.75,7708.25
1478.5,7711.0
1479.25,7713.0
1477.0,7715.5
1474.75,7718.0
1477.25,7720.25
1481.25,7724.0
1484.0,7726.0
1486.25,7728.75
1485.75,7731.0
1481.5,7733.25
1477.75,7736.0
1474.5,7738.0
1476.5,7740.75
1479.0,7743.0
1480.75,7745.25
1485.5,7748.0
1494.75,7750.0
1501.5,7752.75
1506.75,7755.0
1507.0,7757.5
1502.75,7760.0
1495.75,7762.25
1493.25,7766.0
1493.25,7768.0
1493.0,7770.5
1492.0,7773.0
1490.5,7775.25
1490.0,7778.0
1492.5,7780.0
1495.0,7782.5
1495.25,7785.0
1489.75,7787.25
1486.75,7790.0
1487.0,7792.0
1485.25,7794.5
1484.25,7797.0
1484.75,7799.25
1484.25,7802.0
1484.0,7804.0
1484.25,7807.5
1483.75,7810.0
1481.0,7812.25
1479.5,7815.0
1482.5,7817.0
1487.5,7819.75
1495.0,7822.0
1501.25,7824.25
1499.5,7827.0
1495.25,7829.25
1488.5,7831.75
1481.5,7834.0
1475.5,7836.5
1471.5,7839.0
1469.25,7841.25
1468.75,7844.0
1469.25,7846.0
1469.5,7848.5
1469.5,7852.0
1470.0,7854.25
1470.75,7857.0
1472.5,7859.0
1475.75,7861.5
1478.0,7864.0
1477.0,7866.25
1475.25,7869.0
1475.25,7871.0
1474.25,7873.5
1473.5,7876.0
1474.25,7878.25
1477.75,7881.0
1480.25,7883.0
1480.5,7885.75
1478.0,7888.0
1474.75,7890.25
1471.5,7894.0
1468.0,7896.0
1463.75,7898.75
1464.0,7901.0
1467.75,7903.25
1470.75,7906.0
1473.0,7908.25
1473.5,7910.75
1470.0,7913.0
1465.75,7915.5
1463.0,7918.0
1461.75,7920.25
1461.5,7923.0
1464.5,7925.0
1465.75,7927.5
1464.0,7930.0
1462.75,7932.25
1462.75,7936.0
1463.0,7938.0
1463.75,7940.5
1465.0,7943.0
1466.75,7945.25
1467.25,7948.0
1471.5,7950.0
1478.5,7952.75
1483.25,7955.0
1485.0,7957.25
1482.0,7960.0
1478.25,7962.25
1476.25,7964.75
1474.75,7967.0
1470.0,7969.25
1462.25,7972.0
1459.0,7974.25
1458.0,7976.75
1456.0,7980.0
1451.5,7982.5
1447.5,7985.0
1448.0,7987.25
1450.75,7990.0
1449.5,7992.0
1437.75,7994.5
1426.25,7997.0
1415.0,7999.25
1403.75,8002.0
1395.0,8004.0
1388.25,8006.5
1379.75,8009.0
1373.5,8011.25
1371.5,8014.0
1374.5,8016.0
1373.75,8018.5
1367.5,8022.0
1358.25,8024.25
1351.5,8027.0
1349.0,8029.0
1352.0,8031.75
1353.0,8034.0
1356.25,8036.25
1362.25,8039.0
1364.75,8041.25
1362.5,8043.75
1360.0,8046.0
1360.0,8048.25
1364.5,8051.0
1373.5,8053.25
1381.75,8055.75
1384.75,8058.0
1383.5,8060.25
1383.75,8064.0
1389.75,8066.25
1397.75,8068.75
1397.75,8071.0
1393.25,8073.5
1388.25,8076.0
1383.25,8078.25
1380.75,8080.75
1377.75,8083.0
1375.5,8085.5
1374.75,8088.0
1372.75,8090.25
1369.75,8092.75
1368.5,8095.0
1369.5,8097.5
1373.5,8100.0
1375.25,8102.25
1373.75,8105.0
1371.5,8108.0
1371.0,8110.5
1372.0,8113.0
1379.25,8115.25
1386.5,8118.0
1392.75,8120.0
1394.75,8122.5
1396.5,8125.0
1402.0,8127.25
1406.5,8130.0
1408.25,8132.0
1411.25,8134.75
1414.25,8137.0
1414.75,8139.25
1415.25,8142.0
1417.5,8144.25
1422.0,8146.75
1428.5,8150.0
1432.25,8152.25
1434.25,8155.0
1435.75,8157.25
1436.25,8159.75
1436.75,8162.0
1441.25,8164.5
1448.0,8167.0
1452.25,8169.25
1458.0,8171.75
1463.0,8174.0
1468.0,8176.5
1474.5,8179.0
1483.0,8181.25
1494.75,8183.75
1500.25,8186.0
1498.75,8188.5
1496.25,8192.0
1494.75,8194.25
1493.0,8197.0
1493.25,8199.0
1494.0,8201.5
1497.0,8204.0
1502.0,8206.25
1508.0,8209.0
1514.75,8211.0
1520.25,8213.5
1522.25,8216.0
1519.75,8218.25
1517.75,8221.0
1515.25,8223.0
1511.75,8225.75
1510.0,8228.0
1517.25,8230.25
1527.25,8233.0
1539.0,8236.25
1545.5,8238.75
1546.5,8241.0
1539.5,8243.25
1531.25,8246.0
1525.0,8248.25
1521.0,8250.75
1520.25,8253.0
1520.5,8255.5
1520.25,8258.0
1521.0,8260.25
1522.25,8262.75
1523.0,8265.0
1524.25,8267.5
1524.75,8270.0
1524.75,8272.25
1523.75,8275.0
1523.0,8278.0
1522.75,8280.5
1525.25,8283.0
1533.25,8285.25
1542.25,8288.0
1546.5,8290.0
1549.75,8292.5
1552.25,8295.0
1550.0,8297.25
1547.75,8300.0
1547.5,8302.0
1550.75,8304.5
1553.25,8307.0
1558.5,8309.25
1560.5,8312.0
1556.75,8314.25
1551.5,8316.75
1549.0,8320.0
1546.0,8322.5
1541.0,8325.0
1537.25,8327.25
1536.0,8329.75
1534.25,8332.0
1533.5,8334.5
1533.0,8337.0
1533.75,8339.25
1537.5,8341.75
1543.0,8344.0
1546.5,8346.5
1547.25,8349.0
1546.75,8351.25
1550.25,8354.0
1556.75,8356.0
1558.75,8358.5
1555.75,8361.0
1550.75,8364.25
1548.5,8367.0
1545.0,8369.0
1542.25,8371.5
1540.75,8374.0
1539.5,8376.25
1538.5,8379.0
1540.0,8381.0
1544.0,8383.5
1545.75,8386.0
1547.25,8388.25
1546.25,8391.0
1541.25,8393.25
1535.0,8395.5
1532.5,8398.0
1531.5,8400.5
1536.75,8403.0
1539.5,8406.25
1166.75,6306.75
1162.0,6308.25
1160.0,6310.25
1159.25,6312.0
1158.25,6313.75
1160.5,6315.75
1169.5,6317.25
1175.25,6319.25
1174.5,6321.0
1169.75,6322.75
1165.5,6324.75
1162.5,6326.25
1161.5,6328.25
1164.25,6330.0
1165.25,6331.75
1164.75,6333.75
1168.25,6336.0
1176.5,6338.0
1180.5,6339.75
1177.0,6341.5
1170.5,6343.5
1162.0,6345.0
1156.25,6347.0
1151.75,6348.75
1149.5,6350.5
738.0,4235.0
739.5,4236.25
743.5,4237.5
748.5,4238.5
752.75,4240.0
756.5,4241.0
759.5,4242.25
761.0,4243.5
760.0,4244.5
756.5,4246.5
752.0,4247.5
750.0,4248.75
750.0,4250.0
753.5,4251.0
759.25,4252.5
766.75,4253.5
767.25,4254.75
764.5,4256.0
763.75,4257.0
766.5,4258.5
763.75,4259.5
757.25,4260.75
752.75,4262.0
751.5,4263.0
750.0,4264.5
750.75,4265.5
752.5,4267.25
755.25,4268.5
752.75,4269.5
747.75,4271.0
743.5,4272.0
745.25,4273.25
748.5,4274.5
749.25,4275.75
753.25,4277.0
755.75,4278.0
754.5,4279.5
749.75,4280.5
747.25,4281.75
747.25,4283.0
748.25,4284.0
746.75,4285.5
745.5,4286.5
746.75,4288.25
751.5,4289.5
753.25,4290.5
753.0,4292.0
748.75,4293.0
744.0,4294.25
739.0,4295.5
742.0,4296.5
748.5,4298.0
752.25,4299.0
753.0,4300.25
752.25,4301.5
750.5,4302.5
749.0,4304.0
747.25,4305.0
744.0,4306.25
742.75,4307.5
746.5,4309.0
751.0,4310.5
752.0,4311.5
751.75,4312.75
751.75,4314.0
751.75,4315.25
752.0,4316.5
750.25,4317.5
746.0,4319.0
743.0,4320.0
741.75,4321.25
747.25,4322.5
759.25,4323.5
763.5,4325.0
763.0,4326.0
761.5,4327.25
762.0,4328.5
758.0,4329.5
751.0,4331.5
747.5,4332.5
749.75,4333.75
751.5,4335.0
751.25,4336.0
749.25,4337.5
751.25,4338.5
754.75,4339.75
754.0,4341.0
750.5,4342.0
747.75,4343.5
745.25,4344.5
744.25,4345.75
746.25,4347.0
748.75,4348.25
749.5,4349.5
747.5,4350.5
744.25,4352.25
742.0,4353.5
742.75,4354.75
746.5,4356.0
751.5,4357.0
752.25,4358.5
749.0,4359.5
746.0,4360.75
744.0,4362.0
741.75,4363.0
746.25,4364.5
749.5,4365.5
745.75,4366.75
740.5,4368.0
736.5,4369.0
733.75,4370.5
736.0,4371.5
747.0,4373.0
751.75,4374.5
749.5,4375.5
746.25,4377.0
742.75,4378.0
738.25,4379.25
735.5,4380.5
734.0,4381.75
734.0,4383.0
741.75,4384.0
751.25,4385.25
753.25,4386.5
747.5,4387.75
742.0,4389.0
737.5,4390.0
733.5,4391.25
732.75,4392.5
733.0,4393.75
732.75,4395.5
736.75,4396.5
744.75,4398.0
747.5,4399.0
741.75,4400.25
741.0,4401.5
741.75,4402.5
739.25,4404.0
736.75,4405.0
734.5,4406.25
731.75,4407.5
728.75,4408.5
725.75,4410.0
724.75,4411.0
731.0,4412.25
740.0,4413.5
745.5,4414.5
746.0,4416.5
746.0,4417.5
745.25,4418.75
742.75,4420.0
741.0,4421.25
739.25,4422.5
739.0,4423.5
743.75,4424.75
746.75,4426.0
746.25,4427.25
747.25,4428.5
750.75,4429.5
749.75,4430.75
748.75,4432.0
746.5,4433.25
741.75,4434.5
737.25,4435.5
737.0,4437.5
740.0,4438.5
742.0,4439.75
740.75,4441.0
738.5,4442.0
737.0,4443.5
735.25,4444.5
733.5,4445.75
733.0,4447.0
732.75,4448.0
732.25,4449.5
732.25,4450.5
731.75,4451.75
738.0,4453.0
744.75,4454.25
746.5,4455.5
748.5,4456.5
750.75,4457.75
751.5,4459.5
750.75,4460.75
748.5,4462.0
744.5,4463.0
744.75,4464.25
746.75,4465.5
747.5,4466.75
747.0,4468.0
746.5,4469.0
747.25,4470.5
746.25,4471.5
740.75,4472.75
735.75,4474.0
731.5,4475.0
728.75,4476.5
728.0,4477.5
728.25,4478.75
729.25,4480.5
735.0,4481.5
740.25,4483.0
741.0,4484.0
739.5,4485.25
737.0,4486.5
733.75,4487.5
732.25,4489.0
732.25,4490.0
737.75,4491.25
743.5,4492.5
745.25,4493.75
743.75,4495.0
744.0,4496.0
744.75,4497.25
746.0,4498.5
747.0,4499.75
744.5,4501.5
744.0,4502.5
747.5,4503.75
750.5,4505.0
747.75,4506.25
744.0,4507.5
739.0,4508.5
734.5,4510.0
732.5,4511.0
732.0,4512.25
732.0,4513.5
731.25,4514.5
731.0,4516.0
731.25,4517.0
731.5,4518.25
731.25,4519.5
730.5,4520.5
729.75,4522.0
729.75,4523.5
731.5,4524.75
737.25,4526.0
744.0,4527.0
747.25,4528.5
748.75,4529.5
748.25,4530.75
747.0,4532.0
745.5,4533.25
743.75,4534.5
744.5,4535.5
749.25,4536.75
751.5,4538.0
751.5,4539.25
749.25,4540.5
746.0,4541.5
741.25,4542.75
738.5,4544.5
738.0,4545.75
737.5,4547.0
736.5,4548.0
736.0,4549.5
735.5,4550.5
735.75,4551.75
737.0,4553.0
739.0,4554.0
742.75,4555.5
744.75,4556.5
745.75,4557.75
746.0,4559.0
746.0,4560.0
745.5,4561.5
744.0,4562.5
742.0,4563.75
740.75,4565.5
739.75,4566.75
741.5,4568.0
747.0,4569.0
751.75,4570.25
753.0,4571.5
751.25,4572.75
747.75,4574.0
744.0,4575.0
741.0,4576.25
737.75,4577.5
736.0,4578.75
735.75,4580.0
735.75,4581.0
736.75,4582.25
739.25,4583.5
742.0,4584.75
742.25,4586.0
741.5,4587.5
740.75,4589.0
740.0,4590.0
738.75,4591.25
737.75,4592.5
737.0,4593.5
736.75,4595.0
736.75,4596.0
736.75,4597.25
737.0,4598.5
737.25,4599.75
738.25,4601.0
740.0,4602.0
741.0,4603.25
741.75,4604.5
742.0,4605.75
742.0,4607.0
742.0,4608.5
744.5,4609.75
749.0,4611.0
753.5,4612.25
754.25,4613.5
752.5,4614.5
750.75,4615.75
748.5,4617.0
745.5,4618.25
743.0,4619.5
741.5,4620.5
740.5,4622.0
740.0,4623.0
740.0,4624.25
739.75,4625.5
739.75,4626.5
740.0,4628.0
740.0,4629.5
740.25,4630.75
740.75,4632.0
741.25,4633.0
742.0,4634.5
742.25,4635.5
743.0,4636.75
743.0,4638.0
743.0,4639.25
743.0,4640.5
743.0,4641.5
743.25,4642.75
743.0,4644.0
743.25,4645.25
743.0,4646.5
743.0,4647.5
743.0,4648.75
743.0,4650.0
743.25,4651.75
743.25,4653.0
743.5,4654.0
743.5,4655.5
743.75,4656.5
744.0,4657.75
744.0,4659.0
744.25,4660.0
744.5,4661.5
744.75,4662.5
745.0,4663.75
745.25,4665.0
745.25,4666.0
745.5,4667.5
745.5,4668.5
745.5,4669.75
745.25,4671.0
745.25,4672.5
745.75,4674.0
746.5,4675.0
746.75,4676.25
747.0,4677.5
746.25,4678.75
745.75,4680.0
745.25,4681.0
744.75,4682.25
744.5,4683.5
745.0,4684.75
745.75,4686.0
746.0,4687.0
746.75,4688.25
747.25,4689.5
747.5,4690.75
747.75,4692.0
748.0,4693.5
748.25,4695.0
748.75,4696.0
749.0,4697.25
749.0,4698.5
749.0,4699.5
748.75,4701.0
748.75,4702.0
748.5,4703.25
748.75,4704.5
748.75,4705.75
748.5,4707.0
748.5,4708.0
748.25,4709.25
747.75,4710.5
747.5,4711.75
747.5,4713.0
747.75,4714.0
748.25,4715.75
748.25,4717.0
748.5,4718.25
748.75,4719.5
749.0,4720.5
749.0,4721.75
748.75,4723.0
748.5,4724.25
748.25,4725.5
748.0,4726.5
747.75,4728.0
747.25,4729.0
747.25,4730.25
747.0,4731.5
746.75,4732.5
746.75,4734.0
746.5,4735.0
746.75,4736.75
746.5,4738.0
746.5,4739.25
746.25,4740.5
746.75,4741.5
746.5,4742.75
746.5,4744.0
745.75,4745.25
745.5,4746.5
744.75,4747.5
744.25,4748.75
743.75,4750.0
743.0,4751.25
742.5,4752.5
742.25,4753.5
742.5,4755.0
743.0,4756.0
743.25,4757.75
743.5,4759.0
743.5,4760.0
743.75,4761.5
743.75,4762.5
743.75,4763.75
743.75,4765.0
743.5,4766.0
743.25,4767.5
743.0,4768.5
743.0,4769.75
742.75,4771.0
742.75,4772.25
742.5,4773.5
742.5,4774.5
742.75,4775.75
742.5,4777.0
742.5,4778.5
742.5,4780.0
742.75,4781.0
742.75,4782.25
743.0,4783.5
743.25,4784.75
743.75,4786.0
744.25,4787.0
744.25,4788.5
743.75,4789.5
743.5,4790.75
743.0,4792.0
743.25,4793.0
743.5,4794.5
743.5,4795.5
743.75,4796.75
743.75,4798.0
743.5,4799.0
368.0,2400.5
367.75,2401.0
367.75,2401.5
367.75,2402.25
367.75,2402.75
367.5,2403.5
367.5,2404.0
367.5,2404.5
367.5,2405.25
367.25,2405.75
367.75,2406.5
368.5,2407.0
368.75,2407.5
368.5,2408.25
368.0,2408.75
367.5,2409.5
367.5,2410.0
367.25,2410.75
367.25,2411.5
367.25,2412.0
367.25,2412.75
367.25,2413.25
367.25,2414.0
367.5,2414.5
367.5,2415.0
367.5,2415.75
367.5,2416.25
367.5,2417.0
367.5,2417.5
367.75,2418.0
367.75,2418.75
368.25,2419.25
368.75,2420.0
369.25,2420.5
370.0,2421.0
370.0,2422.0
369.5,2422.5
369.0,2423.25
368.75,2423.75
368.75,2424.25
369.0,2425.0
369.0,2425.5
369.25,2426.25
369.25,2426.75
369.5,2427.25
370.0,2428.0
370.5,2428.5
370.75,2429.25
371.0,2429.75
371.25,2430.5
371.5,2431.0
371.75,2431.5
372.0,2432.5
372.0,2433.0
372.25,2433.75
372.25,2434.25
372.5,2434.75
372.75,2435.5
372.75,2436.0
373.0,2436.75
373.25,2437.25
373.75,2437.75
373.75,2438.5
374.0,2439.0
373.75,2439.75
373.75,2440.25
373.75,2440.75
373.75,2441.5
373.75,2442.0
374.0,2443.0
374.25,2443.5
374.5,2444.0
374.5,2444.75
374.75,2445.25
375.0,2446.0
375.25,2446.5
375.25,2447.25
375.5,2447.75
375.75,2448.25
376.5,2449.0
376.75,2449.5
376.75,2450.25
376.75,2450.75
376.75,2451.25
376.75,2452.0
376.75,2452.5
376.75,2453.5
376.75,2454.0
377.0,2454.5
377.0,2455.25
377.0,2455.75
377.25,2456.5
377.5,2457.0
377.5,2457.5
377.5,2458.25
377.25,2458.75
377.25,2459.5
377.0,2460.0
377.0,2460.5
377.0,2461.25
377.0,2461.75
377.0,2462.5
377.0,2463.0
377.0,2464.0
377.25,2464.5
377.5,2465.0
377.75,2465.75
377.75,2466.25
377.5,2467.0
377.5,2467.5
377.5,2468.0
377.25,2468.75
376.75,2469.25
376.25,2470.0
376.0,2470.5
376.0,2471.0
375.75,2471.75
375.5,2472.25
375.0,2473.0
374.75,2473.5
374.5,2474.0
374.5,2475.0
374.75,2475.5
375.0,2476.25
375.25,2476.75
375.25,2477.25
375.25,2478.0
375.25,2478.5
375.5,2479.25
375.5,2479.75
375.5,2480.5
375.5,2481.0
375.5,2481.5
375.75,2482.25
375.75,2482.75
375.75,2483.5
376.0,2484.0
376.0,2484.5
376.0,2485.5
375.75,2486.0
375.75,2486.75
375.75,2487.25
376.0,2487.75
376.25,2488.5
376.25,2489.0
376.25,2489.75
376.0,2490.25
375.75,2490.75
375.5,2491.5
375.25,2492.0
375.0,2492.75
375.0,2493.25
374.75,2493.75
374.75,2494.5
374.75,2495.0
374.5,2496.0
374.25,2496.5
374.0,2497.25
374.0,2497.75
374.0,2498.25
374.5,2499.0
374.75,2499.5
374.5,2500.25
373.75,2500.75
373.0,2501.25
372.75,2502.0
372.5,2502.5
372.25,2503.25
372.25,2503.75
372.0,2504.5
372.0,2505.0
371.75,2505.75
371.75,2506.25
371.5,2507.25
371.5,2507.75
371.5,2508.25
371.5,2509.0
371.5,2509.5
371.5,2510.25
371.25,2510.75
371.5,2511.5
371.5,2512.0
371.5,2512.75
371.5,2513.25
371.5,2514.0
371.5,2514.5
371.5,2515.25
371.75,2515.75
371.75,2516.25
371.5,2517.0
371.5,2517.75
371.25,2518.5
371.0,2519.0
371.25,2519.75
371.75,2520.25
372.0,2521.0
372.5,2521.5
372.25,2522.25
372.0,2522.75
371.75,2523.25
371.75,2524.0
371.75,2524.5
371.5,2525.25
371.5,2525.75
371.5,2526.5
371.25,2527.0
371.0,2528.0
371.0,2528.5
370.75,2529.25
370.75,2529.75
370.5,2530.25
370.5,2531.0
370.5,2531.5
370.25,2532.25
370.25,2532.75
370.25,2533.5
370.25,2534.0
370.5,2534.75
370.5,2535.25
370.5,2536.0
370.75,2536.5
370.75,2537.25
371.0,2537.75
371.0,2538.25
371.25,2539.25
371.5,2539.75
372.0,2540.5
372.5,2541.0
372.75,2541.75
372.5,2542.25
372.5,2543.0
372.25,2543.5
372.0,2544.25
371.75,2544.75
371.75,2545.25
371.5,2546.0
371.25,2546.5
371.0,2547.25
370.75,2547.75
370.75,2548.5
370.75,2549.0
370.75,2550.0
370.75,2550.5
371.0,2551.25
371.0,2551.75
371.25,2552.25
371.25,2553.0
371.25,2553.5
371.25,2554.25
371.25,2554.75
371.25,2555.5
371.25,2556.0
371.5,2556.75
371.5,2557.25
371.5,2558.0
371.5,2558.5
371.5,2559.0
371.5,2560.0
371.75,2560.5
371.75,2561.25
371.75,2561.75
371.75,2562.5
371.75,2563.0
371.75,2563.75
372.0,2564.25
372.0,2565.0
372.0,2565.5
372.25,2566.25
372.25,2566.75
372.25,2567.25
372.25,2568.0
372.25,2568.5
372.25,2569.25
372.25,2569.75
372.25,2570.75
372.25,2571.25
372.0,2572.0
372.0,2572.5
371.75,2573.25
371.5,2573.75
371.25,2574.25
371.0,2575.0
371.25,2575.5
371.25,2576.25
371.25,2576.75
371.25,2577.5
371.25,2578.0
371.25,2578.75
371.25,2579.25
371.25,2580.0
371.5,2580.5
371.5,2581.0
371.5,2582.0
371.75,2582.5
371.75,2583.25
371.75,2583.75
372.0,2584.5
372.0,2585.0
372.0,2585.75
372.0,2586.25
372.25,2587.0
372.25,2587.5
372.25,2588.25
372.5,2588.75
373.0,2589.25
373.5,2590.0
373.75,2590.5
373.5,2591.25
373.25,2592.0
373.0,2592.75
372.75,2593.25
372.5,2594.0
372.5,2594.5
372.5,2595.25
372.25,2595.75
372.25,2596.25
372.25,2597.0
372.25,2597.5
372.25,2598.25
372.25,2598.75
372.0,2599.5
372.0,2600.0
371.75,2600.75
371.75,2601.25
372.0,2602.0
372.0,2602.75
372.25,2603.25
372.25,2604.0
372.25,2604.5
372.25,2605.25
372.25,2605.75
372.0,2606.5
372.0,2607.0
371.75,2607.75
371.75,2608.25
371.75,2609.0
371.75,2609.5
372.0,2610.0
372.0,2610.75
372.0,2611.25
372.25,2612.0
372.25,2612.5
372.0,2613.5
372.25,2614.0
372.5,2614.75
372.5,2615.25
372.75,2616.0
373.0,2616.5
373.25,2617.25
373.0,2617.75
372.75,2618.25
372.5,2619.0
372.75,2619.5
372.75,2620.25
372.75,2620.75
372.75,2621.5
372.75,2622.0
372.75,2622.75
373.0,2623.25
373.0,2624.25
373.0,2624.75
373.0,2625.25
372.75,2626.0
372.75,2626.5
372.75,2627.25
372.5,2627.75
372.5,2628.5
372.25,2629.0
372.25,2629.75
372.0,2630.25
371.75,2631.0
371.5,2631.5
371.5,2632.0
371.75,2632.75
371.75,2633.25
371.75,2634.0
371.75,2634.75
372.0,2635.5
372.0,2636.0
372.0,2636.75
372.0,2637.25
372.0,2638.0
372.0,2638.5
372.25,2639.0
372.25,2639.75
372.25,2640.25
372.25,2641.0
372.5,2641.5
372.5,2642.25
372.75,2642.75
373.0,2643.5
373.0,2644.0
373.0,2644.75
372.75,2645.5
372.5,2646.25
372.0,2646.75
372.0,2647.25
372.0,2648.0
372.0,2648.5
371.75,2649.25
372.0,2649.75
371.75,2650.5
371.75,2651.0
371.75,2651.75
371.75,2652.25
372.0,2653.0
372.0,2653.5
372.0,2654.0
372.0,2654.75
372.25,2655.25
372.25,2656.25
372.25,2656.75
372.25,2657.5
372.5,2658.0
372.75,2658.75
372.75,2659.25
372.75,2660.0
373.0,2660.5
373.0,2661.0
